"Title","CoverRegionName","CoverFrontURL","CoverBackURL","EnglishTitle","ReferenceURL"
"Gauntlet II","EU","http://image.gamespotcdn.net/gamespot/images/box/7/2/4/585724_196575_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/4/585724_196575_back.jpg","Gauntlet II","http://www.gamefaqs.com/gameboy/585724-gauntlet-ii"
"GB Basketball","JP","http://image.gamespotcdn.net/gamespot/images/box/5/9/3/569593_7310_front.jpg","","GB Basketball","http://www.gamefaqs.com/gameboy/569593-gb-basketball"
"GB Genjin Land: Viva! Chikkun Oukoku","JP","http://image.gamespotcdn.net/gamespot/images/box/5/9/6/569596_7327_front.jpg","","GB Genjin Land: Viva! Chikkun Oukoku","http://www.gamefaqs.com/gameboy/569596-gb-genjin-land-viva-chikkun-oukoku"
"GB Pachi-Slot Hisshouhou Jr.","JP","http://image.gamespotcdn.net/gamespot/images/box/5/9/4/569594_7723_front.jpg","","GB Pachi-Slot Hisshouhou Jr.","http://www.gamefaqs.com/gameboy/569594-gb-pachi-slot-hisshouhou-jr"
"Gear Works","US","http://image.gamespotcdn.net/gamespot/images/box/7/2/6/585726_38606_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/6/585726_38606_back.jpg","Gear Works","http://www.gamefaqs.com/gameboy/585726-gear-works"
"Gear Works","EU","http://image.gamespotcdn.net/gamespot/images/box/7/2/6/585726_196576_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/6/585726_196576_back.jpg","Gear Works","http://www.gamefaqs.com/gameboy/585726-gear-works"
"Gegege no Kitarou: Youkai Souzoushu Arawaru!","JP","http://image.gamespotcdn.net/gamespot/images/box/9/6/6/569966_9008_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/9/6/6/569966_9008_back.jpg","Gegege no Kitarou: Youkai Souzoushu Arawaru!","http://www.gamefaqs.com/gameboy/569966-gegege-no-kitarou-youkai-souzoushu-arawaru"
"Gekitou Power Modeler","JP","http://image.gamespotcdn.net/gamespot/images/box/5/4/1/997541_8517_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/4/1/997541_8517_back.jpg","Gekitou Power Modeler","http://www.gamefaqs.com/gameboy/997541-gekitou-power-modeler"
"Gem Gem","JP","http://image.gamespotcdn.net/gamespot/images/box/7/1/0/569710_7077_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/0/569710_7077_back.jpg","Gem Gem","http://www.gamefaqs.com/gameboy/569710-gem-gem"
"Genjin Collection","JP","http://image.gamespotcdn.net/gamespot/images/box/9/7/3/569973_8953_front.jpg","","Genjin Collection","http://www.gamefaqs.com/gameboy/569973-genjin-collection"
"Genjin Kotts","JP","http://image.gamespotcdn.net/gamespot/images/box/9/3/6/569936_10089_front.jpg","","Genjin Kotts","http://www.gamefaqs.com/gameboy/569936-genjin-kotts"
"Genki Bakuhatsu Ganbaruga","JP","http://image.gamespotcdn.net/gamespot/images/box/7/8/2/569782_7394_front.jpg","","Genki Bakuhatsu Ganbaruga","http://www.gamefaqs.com/gameboy/569782-genki-bakuhatsu-ganbaruga"
"George Foreman's KO Boxing","US","http://image.gamespotcdn.net/gamespot/images/box/7/2/7/585727_38607_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/7/585727_38607_back.jpg","George Foreman's KO Boxing","http://www.gamefaqs.com/gameboy/585727-george-foremans-ko-boxing"
"Gerry Anderson's Thunderbirds","JP","http://image.gamespotcdn.net/gamespot/images/box/8/2/7/569827_7495_front.jpg","","Gerry Anderson's Thunderbirds","http://www.gamefaqs.com/gameboy/569827-gerry-andersons-thunderbirds"
"The Getaway: High Speed II","US","http://image.gamespotcdn.net/gamespot/images/box/7/2/8/585728_38608_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/8/585728_38608_back.jpg","The Getaway: High Speed II","http://www.gamefaqs.com/gameboy/585728-the-getaway-high-speed-ii"
"Ghostbusters II","EU","http://image.gamespotcdn.net/gamespot/images/box/7/2/9/585729_117363_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/9/585729_117363_back.jpg","Ghostbusters II","http://www.gamefaqs.com/gameboy/585729-ghostbusters-ii"
"Ghostbusters II","US","http://image.gamespotcdn.net/gamespot/images/box/7/2/9/585729_85393_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/9/585729_85393_back.jpg","Ghostbusters II","http://www.gamefaqs.com/gameboy/585729-ghostbusters-ii"
"Ghostbusters 2","JP","http://image.gamespotcdn.net/gamespot/images/box/7/2/9/585729_3318_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/9/585729_3318_back.jpg","Ghostbusters II","http://www.gamefaqs.com/gameboy/585729-ghostbusters-ii"
"Ginga","JP","http://image.gamespotcdn.net/gamespot/images/box/8/9/8/579898_20682_front.jpg","","Ginga","http://www.gamefaqs.com/gameboy/579898-ginga"
"Wheel of Fortune","US","http://image.gamespotcdn.net/gamespot/images/box/9/8/9/585989_38782_front.jpg","","Wheel of Fortune","http://www.gamefaqs.com/gameboy/585989-wheel-of-fortune"
