"Title","CoverRegionName","CoverFrontURL","CoverBackURL","EnglishTitle","ReferenceURL"
"Smurf: Paint 'n' Play Workshop","US","http://image.gamespotcdn.net/gamespot/images/box/5/6/1/585561_38478_front.jpg","","Smurf: Paint 'n' Play Workshop","http://www.gamefaqs.com/colecovision/585561-smurf-paint-n-play-workshop"
"Space Fury","US","http://image.gamespotcdn.net/gamespot/images/box/5/6/4/585564_38481_front.jpg","","Space Fury","http://www.gamefaqs.com/colecovision/585564-space-fury"
"Space Fury","AU","http://image.gamespotcdn.net/gamespot/images/box/5/6/4/585564_93610_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/6/4/585564_93610_back.jpg","Space Fury","http://www.gamefaqs.com/colecovision/585564-space-fury"
"Spy Hunter","US","http://image.gamespotcdn.net/gamespot/images/box/5/6/8/585568_38485_front.jpg","","Spy Hunter","http://www.gamefaqs.com/colecovision/585568-spy-hunter"
"Star Wars: The Arcade Game","US","http://image.gamespotcdn.net/gamespot/images/box/5/7/1/585571_38488_front.jpg","","Star Wars: The Arcade Game","http://www.gamefaqs.com/colecovision/585571-star-wars-the-arcade-game"
"Steamroller","US","http://image.gamespotcdn.net/gamespot/images/box/6/3/6/655636_243669_front.jpg","","Steamroller","http://www.gamefaqs.com/colecovision/655636-steamroller"
"Subroc","US","http://image.gamespotcdn.net/gamespot/images/box/5/7/3/585573_38490_front.jpg","","Subroc","http://www.gamefaqs.com/colecovision/585573-subroc"
"Super Action Football","US","http://image.gamespotcdn.net/gamespot/images/box/5/7/5/585575_38492_front.jpg","","Super Action Football","http://www.gamefaqs.com/colecovision/585575-super-action-football"
"Super Cobra","US","http://image.gamespotcdn.net/gamespot/images/box/5/7/7/585577_38494_front.jpg","","Super Cobra","http://www.gamefaqs.com/colecovision/585577-super-cobra"
"Super Cross Force","US","http://image.gamespotcdn.net/gamespot/images/box/5/7/8/585578_38495_front.jpg","","Super Cross Force","http://www.gamefaqs.com/colecovision/585578-super-cross-force"
"Tarzan","US","http://image.gamespotcdn.net/gamespot/images/box/5/8/1/585581_38498_front.jpg","","Tarzan","http://www.gamefaqs.com/colecovision/585581-tarzan"
"Telly Turtle","US","http://image.gamespotcdn.net/gamespot/images/box/5/8/2/585582_38499_front.jpg","","Telly Turtle","http://www.gamefaqs.com/colecovision/585582-telly-turtle"
"Threshold","US","http://image.gamespotcdn.net/gamespot/images/box/5/8/3/585583_38500_front.jpg","","Threshold","http://www.gamefaqs.com/colecovision/585583-threshold"
"Time Pilot","US","http://image.gamespotcdn.net/gamespot/images/box/5/8/4/585584_38501_front.jpg","","Time Pilot","http://www.gamefaqs.com/colecovision/585584-time-pilot"
"Tournament Tennis","US","http://image.gamespotcdn.net/gamespot/images/box/5/8/6/585586_38503_front.jpg","","Tournament Tennis","http://www.gamefaqs.com/colecovision/585586-tournament-tennis"
"Tutankham","US","http://image.gamespotcdn.net/gamespot/images/box/5/8/9/585589_38506_front.jpg","","Tutankham","http://www.gamefaqs.com/colecovision/585589-tutankham"
"Up 'n Down","US","http://image.gamespotcdn.net/gamespot/images/box/5/9/0/585590_38507_front.jpg","","Up 'n Down","http://www.gamefaqs.com/colecovision/585590-up-n-down"
"Venture","US","http://image.gamespotcdn.net/gamespot/images/box/2/6/4/563264_28952_front.jpg","","Venture","http://www.gamefaqs.com/colecovision/563264-venture"
"Victory","US","http://image.gamespotcdn.net/gamespot/images/box/5/9/1/585591_38508_front.jpg","","Victory","http://www.gamefaqs.com/colecovision/585591-victory"
"War Room","US","http://image.gamespotcdn.net/gamespot/images/box/5/9/3/585593_38510_front.jpg","","War Room","http://www.gamefaqs.com/colecovision/585593-war-room"
"Wing War","US","http://image.gamespotcdn.net/gamespot/images/box/5/9/4/585594_38511_front.jpg","","Wing War","http://www.gamefaqs.com/colecovision/585594-wing-war"
"Wizards of Id's Wiz Math","US","http://image.gamespotcdn.net/gamespot/images/box/5/9/5/585595_38512_front.jpg","","Wizards of Id's Wiz Math","http://www.gamefaqs.com/colecovision/585595-wizards-of-ids-wiz-math"
"Zaxxon","US","http://image.gamespotcdn.net/gamespot/images/box/5/9/6/585596_38513_front.jpg","","Zaxxon","http://www.gamefaqs.com/colecovision/585596-zaxxon"
"Zenji","US","http://image.gamespotcdn.net/gamespot/images/box/5/9/7/585597_38514_front.jpg","","Zenji","http://www.gamefaqs.com/colecovision/585597-zenji"
