"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
14501,13570,"Ruiner Pinball",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14502,13571,"Sensible Soccer: International Edition",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14503,13571,"Sensible Soccer: International Edition",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14504,13571,"Sensible Soccer: International Edition",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14505,13572,"Skyhammer",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14506,13572,"Skyhammer",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14507,13572,"Skyhammer",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14508,13573,"Soccer Kid",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14509,13573,"Soccer Kid",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14510,13573,"Soccer Kid",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14511,13574,"Space War 2000",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14512,13574,"Space War 2000",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14513,13574,"Space War 2000",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14514,13575,"Super Burnout",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14515,13575,"Super Burnout",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14516,13575,"Super Burnout",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14517,13576,"SuperCross 3D",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14518,13576,"SuperCross 3D",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14519,13576,"SuperCross 3D",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14520,13577,"Syndicate",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14521,13577,"Syndicate",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14522,13577,"Syndicate",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14523,13578,"Tempest 2000",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14524,13578,"Tempest 2000",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14525,13578,"Tempest 2000",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14526,13579,"Theme Park",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14527,13579,"Theme Park",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14528,13579,"Theme Park",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14529,13580,"Total Carnage",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14530,13580,"Total Carnage",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14531,13580,"Total Carnage",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14532,13581,"Towers II",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14533,13581,"Towers II",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14534,13581,"Towers II",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14535,13582,"Trevor McFur in the Crescent Galaxy",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14536,13582,"Trevor McFur in the Crescent Galaxy",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14537,13582,"Trevor McFur in the Crescent Galaxy",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14538,13583,"Troy Aikman NFL Football",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14539,13583,"Troy Aikman NFL Football",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14540,13583,"Troy Aikman NFL Football",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14541,13584,"Ultra Vortek",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14542,13584,"Ultra Vortek",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14543,13584,"Ultra Vortek",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14544,13585,"Ultra Vortek",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14545,13585,"Ultra Vortek",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14546,13585,"Ultra Vortek",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14547,13586,"Val d'Isere Skiing and Snowboarding",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14548,13586,"Val d'Isere Skiing and Snowboarding",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14549,13586,"Val d'Isere Skiing and Snowboarding",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14550,13587,"White Men Can't Jump",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14551,13587,"White Men Can't Jump",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14552,13587,"White Men Can't Jump",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14553,13588,"Wolfenstein 3D",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14554,13588,"Wolfenstein 3D",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14555,13588,"Wolfenstein 3D",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14556,13589,"Worms",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14557,13589,"Worms",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14558,13589,"Worms",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14559,13590,"Zero 5",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14560,13590,"Zero 5",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14561,13590,"Zero 5",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14562,13591,"Zool 2",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14563,13591,"Zool 2",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14564,13591,"Zool 2",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14565,13592,"Zoop!",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14566,13592,"Zoop!",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14567,13592,"Zoop!",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
