"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
16742,15410,"Fantastic Dizzy",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16743,15411,"Fantasy Zone",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16744,15411,"Fantasy Zone",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16745,15412,"Fantasy Zone",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16746,15413,"Fatal Fury Special",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16747,15414,"Fatal Fury Special",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16748,15415,"FIFA International Soccer",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16749,15415,"FIFA International Soccer",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16750,15416,"FIFA International Soccer",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16751,15417,"FIFA Soccer 96",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16752,15417,"FIFA Soccer 96",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16753,15418,"Foreman for Real",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16754,15418,"Foreman for Real",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16755,15418,"Foreman for Real",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16756,15419,"Frank Thomas Big Hurt Baseball",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16757,15420,"Fray: Shugyou Hen",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16758,15421,"Fred Couples' Golf",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16759,15422,"Fred Couples' Golf",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16760,15423,"Frogger",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16761,15424,"From TV Animation: Slam Dunk: Shouri e no Starting 5",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16762,15425,"G-LOC Air Battle",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16763,15425,"G-LOC Air Battle",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16764,15426,"G-LOC Air Battle",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16765,15427,"G-LOC Air Battle",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16766,15428,"Galaga '91",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16767,15429,"Galaga 2",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16768,15430,"Gamble Panic",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16769,15431,"Gambler Jiko Chuushinha",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16770,15432,"Ganbare Gorby!",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16771,15433,"Garfield: Caught in the Act",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16772,15433,"Garfield: Caught in the Act",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16773,15434,"Garou Densetsu Special",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16774,15435,"Gear Stadium",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16775,15436,"Gear Stadium Heiseiban",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16776,15437,"Gear Works",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16777,15438,"George Foreman's KO Boxing",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16778,15438,"George Foreman's KO Boxing",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16779,15439,"GG Aleste",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16780,15440,"Power Strike II",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16781,15440,"GG Aleste II",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16782,15441,"GG Doraemon: Noranosuke no Yabou",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16783,15442,"GG Portrait: Pai Chen",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16784,15443,"GG Portrait: Yuuki Akira",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16785,15444,"The GG Shinobi",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16786,15445,"Godzilla: Kaijuu Daishingeki",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16787,15446,"GP Rider",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16788,15446,"GP Rider",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16789,15447,"GP Rider",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16790,15448,"Greendog: The Beached Surfer Dude!",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16791,15448,"Greendog: The Beached Surfer Dude!",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16792,15449,"Griffin",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16793,15450,"Gunstar Heroes",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16794,15451,"Halley Wars",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16795,15452,"Halley Wars",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16796,15452,"Halley Wars",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16797,15453,"Head Buster",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16798,15454,"Heavy Weight Champ",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16799,15455,"Home Alone",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16800,15455,"Home Alone",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16801,15456,"Honoo no Toukyuuji: Dodge Danpei",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16802,15457,"Hook",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16803,15458,"Hook",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16804,15459,"Hurricanes",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16805,15460,"Hyokkori Hyoutan-jima: Hyoutan-jima no Daikoukai",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16806,15461,"Hyper Pro Yakyuu '92",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16807,15462,"Ichidant~R GG",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16808,15463,"In the Wake of Vampire",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
