"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
114874,66965,"Motto! Nyan to Wonderful 2",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114875,66966,"Mr. Driller",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114876,66967,"Mr. Driller",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114877,66968,"Mr. Driller",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114878,66969,"Ms. Pac-Man: Maze Madness",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114879,66970,"Ms. Pac-Man: Maze Madness",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114880,66971,"MTV Celebrity Deathmatch",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114881,66972,"MTV Celebrity Deathmatch",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114882,66973,"MTV Music Generator",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114883,66974,"MTV Sports: Pure Ride",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114884,66975,"MTV Sports: Pure Ride",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114885,66976,"MTV Sports: Skateboarding featuring Andy Macdonald",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114886,66977,"MTV Sports: Skateboarding featuring Andy Macdonald",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114887,66978,"MTV Sports: Snowboarding",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114888,66979,"MTV Sports: Snowboarding",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114889,66980,"MTV Sports: T.J. Lavin's Ultimate BMX",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
