"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
9293,8533,"The Urbz: Sims in the City",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9294,8533,"The Urbz: Sims in the City",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9295,8534,"The Urbz: Sims in the City",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9296,8535,"V-Master Cross",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9297,8536,"V-Rally 3",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9298,8537,"V-Rally 3",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9299,8538,"V-Rally 3",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9300,8539,"V.I.P.",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9301,8540,"Van Helsing",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9302,8541,"Van Helsing",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9303,8542,"Vattroller X",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9304,8543,"Vecinos Invasores",17,"Spain","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9305,8544,"VeggieTales: LarryBoy and the Bad Apple",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9306,8545,"Virtua Tennis",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9307,8546,"Virtua Tennis",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9308,8547,"Virtual Kasparov",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9309,8548,"Virtual Kasparov",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9310,8549,"W.i.t.c.h.",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9311,8550,"Wade Hixton's Counter Punch",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9312,8550,"Wade Hixton's Counter Punch",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9313,8551,"Wagamama Fairy Mirumo de Pon!: 8 Nin no Toki no Yousei",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9314,8552,"Wagamama Fairy Mirumo de Pon!: Dokidoki Memorial Panic",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9315,8553,"Wagamama Fairy Mirumo de Pon!: Nazo no Kagi to Shinjitsu no Tobira",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9316,8554,"Wagamama Fairy Mirumo de Pon!: Ougon Maracas no Densetsu",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9317,8555,"Wagamama Fairy Mirumo de Pon!: Taisen Mahoudama",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9318,8556,"Wagamama Fairy Mirumo de Pon!: Yume no Kakera",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9319,8557,"Wakeboarding Unleashed featuring Shaun Murray",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9320,8558,"Wakeboarding Unleashed featuring Shaun Murray",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9321,8559,"Waliou Xunbao Ji",5,"China","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9322,8560,"Waliou Zhizao",5,"China","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9323,8561,"Wanko de Kururin! Wancle",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9324,8562,"Wanko Mix Chiwanko World",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9325,8563,"Wannyan Doubutsu Byouin: Doubutsu no Oishasan Ikusei Game",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9326,8564,"Wanwan Meitantei",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9327,8565,"Wario Land 4",7,"Europe","GBA","Nintendo Game Boy Advance","http://image.gamespotcdn.net/gamespot/images/box/5/1/3/524513_26884_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/1/3/524513_26884_back.jpg","","","Hey! You! Yeah, you! Listen up when Wario's talking to you! I just read about this legendary Pyramid of Gold, and you're gonna help me go explore it. There's lots of treasure in there for the taking, and I want it all. I'm sure there are gonna be all kinds of weird enemies and big, bad bosses in there, so if you don't think you can hack it, put the game down now. I don't want any losers making me jump into bottomless pits, you hear me?","Nintendo R&D1","Nintendo","Platformer","","http://www.gamefaqs.com/gba/524513-wario-land-4"
9328,8565,"Wario Land 4",21,"USA","GBA","Nintendo Game Boy Advance","http://image.gamespotcdn.net/gamespot/images/box/5/1/3/524513_44445_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/1/3/524513_44445_back.jpg","","","Hey! You! Yeah, you! Listen up when Wario's talking to you! I just read about this legendary Pyramid of Gold, and you're gonna help me go explore it. There's lots of treasure in there for the taking, and I want it all. I'm sure there are gonna be all kinds of weird enemies and big, bad bosses in there, so if you don't think you can hack it, put the game down now. I don't want any losers making me jump into bottomless pits, you hear me?","Nintendo R&D1","Nintendo","Platformer","","http://www.gamefaqs.com/gba/524513-wario-land-4"
9329,8566,"Wario Land Advance",13,"Japan","GBA","Nintendo Game Boy Advance","http://image.gamespotcdn.net/gamespot/images/box/5/1/3/524513_20186_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/1/3/524513_20186_back.jpg","","","Hey! You! Yeah, you! Listen up when Wario's talking to you! I just read about this legendary Pyramid of Gold, and you're gonna help me go explore it. There's lots of treasure in there for the taking, and I want it all. I'm sure there are gonna be all kinds of weird enemies and big, bad bosses in there, so if you don't think you can hack it, put the game down now. I don't want any losers making me jump into bottomless pits, you hear me?","Nintendo R&D1","Nintendo","Platformer","","http://www.gamefaqs.com/gba/524513-wario-land-4"
9330,8567,"WarioWare: Twisted!",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9331,8568,"WarioWare, Inc.: Mega Microgame$!",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9332,8569,"WarioWare, Inc.: Mega Microgame$!",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9333,8570,"WarioWare, Inc.: Minigame Mania",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
