"Title","CoverRegionName","CoverType","CoverURL"
"Blood Gear","Blood Gear (JP, 10/28/94)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/2/1/8/589218_4356_flap.jpg"
"Bomberman: Panic Bomber","Bomberman: Panic Bomber (JP, 12/22/94)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/1/9/563719_4389_front.jpg"
"Bomberman: Panic Bomber","Bomberman: Panic Bomber (JP, 12/22/94)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/7/1/9/563719_4389_back.jpg"
"Bomberman: Panic Bomber","Bomberman: Panic Bomber (JP, 12/22/94)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/7/1/9/563719_4389_spine.jpg"
"Bomberman: Panic Bomber","Bomberman: Panic Bomber (JP, 12/22/94)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/7/1/9/563719_4389_flap.jpg"
"Bonanza Bros.","Bonanza Bros. (JP, 07/31/92)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/1/9/589219_4162_front.jpg"
"Bonanza Bros.","Bonanza Bros. (JP, 07/31/92)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/1/9/589219_4162_back.jpg"
"Bonk 3: Bonk's Big Adventure CD","Bonk 3: Bonk's Big Adventure CD (US, December 1994)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/2/0/589220_40589_front.jpg"
"Bonk 3: Bonk's Big Adventure CD","Bonk 3: Bonk's Big Adventure CD (US, December 1994)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/2/0/589220_40589_back.jpg"
"Bonk 3: Bonk's Big Adventure CD","Bonk 3: Bonk's Big Adventure CD (US, December 1994)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/2/2/0/589220_40589_spine.jpg"
"Brandish","Brandish (JP, 06/17/94)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/2/1/589221_4163_front.jpg"
"Brandish","Brandish (JP, 06/17/94)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/2/1/589221_4163_back.jpg"
"Brandish","Brandish (JP, 06/17/94)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/2/2/1/589221_4163_spine.jpg"
"Brandish","Brandish (JP, 06/17/94)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/2/2/1/589221_4163_flap.jpg"
"Browning","Browning (JP, 02/07/92)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/2/2/589222_5179_front.jpg"
"Browning","Browning (JP, 02/07/92)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/2/2/589222_5179_back.jpg"
"Browning","Browning (JP, 02/07/92)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/2/2/2/589222_5179_flap.jpg"
"Builderland","Builderland (JP, 04/01/92)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/2/3/589223_5273_front.jpg"
"Builderland","Builderland (JP, 04/01/92)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/2/3/589223_5273_back.jpg"
"Burai II: Yami Koutei no Gyakushuu","Burai II: Yami Koutei no Gyakushuu (JP, 12/18/92)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/2/5/589225_4482_front.jpg"
"Burai II: Yami Koutei no Gyakushuu","Burai II: Yami Koutei no Gyakushuu (JP, 12/18/92)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/2/5/589225_4482_back.jpg"
"Burai II: Yami Koutei no Gyakushuu","Burai II: Yami Koutei no Gyakushuu (JP, 12/18/92)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/2/2/5/589225_4482_spine.jpg"
"Burai II: Yami Koutei no Gyakushuu","Burai II: Yami Koutei no Gyakushuu (JP, 12/18/92)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/2/2/5/589225_4482_flap.jpg"
"Burai: Hachigyoku no Yuushi Densetsu","Burai: Hachigyoku no Yuushi Densetsu (JP, 08/06/91)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/2/6/589226_4483_front.jpg"
