"Title","CoverRegionName","CoverType","CoverURL"
"America Oudan Ultra-Quiz","America Oudan Ultra-Quiz (JP, 12/23/90)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/9/0/5/579905_20059_front.jpg"
"America Oudan Ultra-Quiz 2","America Oudan Ultra-Quiz Part 2 (JP, 12/20/91)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/8/0/569680_7391_front.jpg"
"America Oudan Ultra-Quiz 2","America Oudan Ultra-Quiz Part 2 (JP, 12/20/91)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/8/0/569680_7391_back.jpg"
"America Oudan Ultra-Quiz 2","America Oudan Ultra-Quiz Part 2 (JP, 12/20/91)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/8/0/569680_7391_front.jpg"
"America Oudan Ultra-Quiz 2","America Oudan Ultra-Quiz Part 2 (JP, 12/20/91)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/8/0/569680_7391_back.jpg"
"America Oudan Ultra-Quiz Part 3","America Oudan Ultra-Quiz Part 3 (JP, 11/27/92)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/4/6/569746_7393_front.jpg"
"America Oudan Ultra-Quiz Part 3","America Oudan Ultra-Quiz Part 3 (JP, 11/27/92)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/7/4/6/569746_7393_back.jpg"
"America Oudan Ultra-Quiz Part 4","America Oudan Ultra-Quiz Part 4 (JP, 10/29/93)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/8/1/6/569816_7395_front.jpg"
"Amida","Soreyuke! Amida-Kun (JP, 10/23/90)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/6/8/574768_14386_front.jpg"
"Animal Breeder","Animal Breeder (JP, 09/11/97)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/9/7/6/569976_9531_front.jpg"
"Animal Breeder","Animal Breeder (JP, 09/11/97)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/9/7/6/569976_9531_back.jpg"
"Animal Breeder","Animal Breeder (JP, 09/11/97)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/9/7/6/569976_9531_spine.jpg"
"Animal Breeder","Animal Breeder (JP, 09/11/97)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/9/7/6/569976_9531_flap.jpg"
"Animal Breeder 2","Animal Breeder 2 (JP, 05/15/98)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/0/5/3/570053_9538_front.jpg"
"Animal Breeder 2","Animal Breeder 2 (JP, 05/15/98)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/0/5/3/570053_9538_back.jpg"
"Animal Breeder 2","Animal Breeder 2 (JP, 05/15/98)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/0/5/3/570053_9538_spine.jpg"
"Animal Breeder 2","Animal Breeder 2 (JP, 05/15/98)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/0/5/3/570053_9538_flap.jpg"
"Animaniacs","Animaniacs (US, July 1995)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/1/2/585612_38524_front.jpg"
"Animaniacs","Animaniacs (US, July 1995)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/1/2/585612_38524_back.jpg"
"Another Bible","Another Bible (JP, 03/03/95)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/9/1/5/569915_9139_front.jpg"
"Another Bible","Another Bible (JP, 03/03/95)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/9/1/5/569915_9139_back.jpg"
"Aoki Densetsu Shoot!","Aoki Densetsu Shoot! (JP, 04/07/95)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/5/3/1/569531_7580_front.jpg"
"Aoki Densetsu Shoot!","Aoki Densetsu Shoot! (JP, 04/07/95)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/5/3/1/569531_7580_back.jpg"
"Arcade Classic No. 1: Asteroids / Missile Command","Arcade Classic No. 1: Asteroids / Missile Command (US, July 1995)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/1/3/585613_38525_front.jpg"
"Arcade Classic No. 1: Asteroids / Missile Command","Arcade Classic No. 1: Asteroids / Missile Command (US, July 1995)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/1/3/585613_38525_back.jpg"
"Arcade Classic No. 1: Asteroids / Missile Command","Asteroids / Missile Command (EU, 1995)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/1/3/585613_111012_front.jpg"
"Arcade Classic No. 1: Asteroids / Missile Command","Asteroids / Missile Command (EU, 1995)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/1/3/585613_111012_back.jpg"
"Arcade Classic No. 2: Centipede / Millipede","Arcade Classic No. 2: Centipede / Millipede (US, August 1995)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/6/2/585662_49826_front.jpg"
"Arcade Classic No. 2: Centipede / Millipede","Arcade Classic No. 2: Centipede / Millipede (US, August 1995)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/6/2/585662_49826_back.jpg"
