"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"The Pro Yakyuu Super '94","Sports,Traditional,Baseball,Sim","The Pro Yakyuu Super '94 is a Sports game, published by Intec,which was released in Japan in 1994.","n/a","n/a","n/a","Intec","Jun 17, 1994 ","http://www.gamefaqs.com/turbocd/563735-the-pro-yakyuu-super-94"
"The Pro Yakyuu Super","Sports,Traditional,Baseball,Sim","The Pro Yakyuu Super is a Sports game, developed by TOSE and published by Intec,which was released in Japan in 1992.","n/a","n/a","n/a","TOSE","Oct9, 1992 ","http://www.gamefaqs.com/turbocd/563733-the-pro-yakyuu-super"
"The Pro Yakyuu","Sports,Traditional,Baseball,Sim","The Pro Yakyuu is a Sports game, developed by TOSE and published by Intec,which was released in Japan in 1990.","n/a","n/a","n/a","TOSE","Oct5, 1990 ","http://www.gamefaqs.com/turbocd/563732-the-pro-yakyuu"
"Psychic Detective Series Vol. 3: Aya","Adventure,General","Psychic Detective Series Vol. 3: Aya is an Adventure game, published by DataWest,which was released in Japan in 1992.","n/a","n/a","n/a","DataWest","Nov 20, 1992 ","http://www.gamefaqs.com/turbocd/563737-psychic-detective-series-vol-3-aya"
"Psychic Detective Series Vol. 4: Orgel","Adventure,General","Psychic Detective Series Vol. 4: Orgel is an Adventure game, published by DataWest,which was released in Japan in 1993.","n/a","n/a","n/a","DataWest","Aug6, 1993 ","http://www.gamefaqs.com/turbocd/563738-psychic-detective-series-vol-4-orgel"
"Psychic Storm","Action,Shooter,Scrolling","Psychic Storm is an Action game, developed by Alfa System and published by Nippon Telenet,which was released in Japan in 1992.","n/a","6.7","n/a","Alfa System","Mar 19, 1992 ","http://www.gamefaqs.com/turbocd/563739-psychic-storm"
"Puyo Puyo CD","Miscellaneous,Puzzle,Matching","Puyo Puyo CD is a Miscellaneous game, developed by Compile and published by NEC Interchannel,which was released in Japan in 1994.","8.0","8.0","","","","http://www.gamefaqs.com/turbocd/563740-puyo-puyo-cd"
"Puyo Puyo CD Tsuu","Miscellaneous,Puzzle,Matching","Puyo Puyo CD Tsuu is a Miscellaneous game, developed by Goo! and published by NEC Interchannel,which was released in Japan in 1996.","n/a","n/a","","","","http://www.gamefaqs.com/turbocd/563741-puyo-puyo-cd-tsuu"
"Pyramid Plunder","Action,General","Pyramid Plunder is an Action game, developed and published by Aetherbyte,which was released in 2013.","n/a","n/a","n/a","Aetherbyte","Mar3, 2013 ","http://www.gamefaqs.com/turbocd/707097-pyramid-plunder"
"Quiz Avenue","Miscellaneous,Trivia / Game Show","Quiz Avenue is a Miscellaneous game, developed by I.S.C. and published by NEC Interchannel,which was released in Japan in 1991.","n/a","n/a","n/a","I.S.C.","Feb 15, 1991 ","http://www.gamefaqs.com/turbocd/563749-quiz-avenue"
"Quiz Avenue II","Miscellaneous,Trivia / Game Show","Quiz Avenue II is a Miscellaneous game, developed by Mutech and published by NEC Interchannel,which was released in Japan in 1991.","n/a","n/a","n/a","Mutech","Oct 11, 1991 ","http://www.gamefaqs.com/turbocd/563750-quiz-avenue-ii"
"Quiz Avenue III","Miscellaneous,Trivia / Game Show","Quiz Avenue III is a Miscellaneous game, published by NEC Interchannel,which was released in Japan in 1994.","n/a","n/a","n/a","NEC Interchannel","Nov 25, 1994 ","http://www.gamefaqs.com/turbocd/563751-quiz-avenue-iii"
"Quiz Caravan Cult Q","Miscellaneous,Trivia / Game Show","Quiz Caravan Cult Q is a Miscellaneous game, published by Hudson,which was released in Japan in 1993.","n/a","n/a","n/a","Hudson","May 28, 1993 ","http://www.gamefaqs.com/turbocd/563743-quiz-caravan-cult-q"
"Quiz de Gakuensai","Miscellaneous,Trivia / Game Show","Quiz de Gakuensai is a Miscellaneous game, published by Naxat Soft,which was released in Japan in 1993.","n/a","n/a","n/a","Naxat Soft","Nov 26, 1993 ","http://www.gamefaqs.com/turbocd/563744-quiz-de-gakuensai"
"Quiz Marugoto The World","Miscellaneous,Trivia / Game Show","Quiz Marugoto The World is a Miscellaneous game, developed by AI and published by ATLUS,which was released in Japan in 1991.","n/a","n/a","n/a","AI","Apr5, 1991 ","http://www.gamefaqs.com/turbocd/563747-quiz-marugoto-the-world"
"Quiz Marugoto The World II","Miscellaneous,Trivia / Game Show","Quiz Marugoto The World II is a Miscellaneous game, published by ATLUS,which was released in Japan in 1992.","n/a","n/a","n/a","ATLUS","Mar 27, 1992 ","http://www.gamefaqs.com/turbocd/563748-quiz-marugoto-the-world-ii"
"Quiz no Hoshi","Miscellaneous,Trivia / Game Show","Quiz no Hoshi is a Miscellaneous game, published by SunSoft,which was released in Japan in 1992.","n/a","n/a","n/a","SunSoft","Aug 10, 1992 ","http://www.gamefaqs.com/turbocd/571609-quiz-no-hoshi"
"Quiz Tonosama no Yabou","Miscellaneous,Trivia / Game Show","Quiz Tonosama no Yabou is a Miscellaneous game, published by Hudson,which was released in Japan in 1992.","n/a","4.5","n/a","Hudson","Oct 10, 1992 ","http://www.gamefaqs.com/turbocd/563746-quiz-tonosama-no-yabou"
"R-Type Complete CD","Miscellaneous,Compilation","R-Type Complete CD is a Miscellaneous game, published by Irem,which was released in Japan in 1991.","9.0","8.0","n/a","Irem","Dec 20, 1991 ","http://www.gamefaqs.com/turbocd/563779-r-type-complete-cd"
"Rainbow Islands","Action,Platformer,2D","The story of Bubble Bobble continues! Bubby is on a magical, mysterious journey. The good people of the Rainbow Islands are being held prisoner, and only Bubby's rainbow power can save them!","n/a","6.0","n/a","Bits Laboratory","Jun 30, 1993 ","http://www.gamefaqs.com/turbocd/563752-rainbow-islands"
"Ranma 1/2","Action,General","Ranma 1/2 is an Action game, published by NCS,which was released in Japan in 1990.","n/a","5.3","n/a","NCS","Dec7, 1990 ","http://www.gamefaqs.com/turbocd/563753-ranma-1-2"
"Ranma 1/2: Datou, Ganso Musabetsu Kakutou-ryuu!","Action,Fighting,2D","Ranma 1/2: Datou, Ganso Musabetsu Kakutou-ryuu! is an Action game, developed by Dual and published by NCS,which was released in Japan in 1992.","n/a","7.0","n/a","Dual","Oct2, 1992 ","http://www.gamefaqs.com/turbocd/563754-ranma-1-2-datou-ganso-musabetsu-kakutou-ryuu"
"Ranma 1/2: Toraware no Hanayome","Adventure,General","Ranma 1/2: Toraware no Hanayome is an Adventure game, published by NCS,which was released in Japan in 1991.","n/a","5.3","n/a","NCS","Dec6, 1991 ","http://www.gamefaqs.com/turbocd/563755-ranma-1-2-toraware-no-hanayome"
"Rayxanber II","Action,Shooter,Scrolling","Rayxanber II is an Action game, developed and published by DataWest,which was released in Japan in 1991.","n/a","7.7","n/a","DataWest","Jun7, 1991 ","http://www.gamefaqs.com/turbocd/563758-rayxanber-ii"
"RayXanbeR III","Action,Shooter,Scrolling","RayXanbeR III is an Action game, developed and published by DataWest,which was released in Japan in 1992.","n/a","7.3","n/a","DataWest","Jun 26, 1992 ","http://www.gamefaqs.com/turbocd/563759-rayxanber-iii"
"Last Alert","Action,General","Last Alert is an Action game, published by Nippon Telenet,which was released in Japan in 1989.","7.0","7.5","","","","http://www.gamefaqs.com/turbocd/916069-last-alert"
"Renny Blaster","Action,Beat-'Em-Up","Renny Blaster is an Action game, developed by Arcadia (Japan) and published by NEC Interchannel,which was released in Japan in 1995.","7.0","n/a","n/a","Arcadia (Japan)","Jun 23, 1995 ","http://www.gamefaqs.com/turbocd/563762-renny-blaster"
"Riot Zone","Action,Beat-'Em-Up","Riot Zone is a side-scrolling fighting game that follows two heroes as they fight to take down an evil organization. The crime syndicate Dragon Zone has kidnapped Hawk's girlfriend and it's up to him and his partner detective, Tony, to get her back. Join them as they jump &quot;fists first&quot; into the grim Kowloon district.","4.5","5.8","","","","http://www.gamefaqs.com/turbocd/563763-riot-zone"
"Lords of the Rising Sun","Strategy,General","Lords of the Rising Sun is a Strategy game, developed by Cinemaware and published by Victor Interactive Software,which was released in Japan in 1992.","7.0","6.5","n/a","Cinemaware","1992 ","http://www.gamefaqs.com/turbocd/916081-lords-of-the-rising-sun"
"Road Spirits","Driving,Racing,Arcade","Road Spirits is a Driving game, developed by Arc System Works and published by Pack-In-Video,which was released in Japan in 1991.","6.0","n/a","n/a","Arc System Works","Mar 22, 1991 ","http://www.gamefaqs.com/turbocd/563764-road-spirits"
"Rom Rom Karaoke Vol. 1: Suteki ni Standard","Miscellaneous,General","Rom Rom Karaoke Vol. 1: Suteki ni Standard is a Miscellaneous game, published by NEC Interchannel,which was released in Japan in 1989.","n/a","n/a","n/a","NEC Interchannel","Oct 27, 1989 ","http://www.gamefaqs.com/turbocd/563765-rom-rom-karaoke-vol-1-suteki-ni-standard"
"Rom Rom Karaoke Vol. 2: Nattoku Idol","Miscellaneous,General","Rom Rom Karaoke Vol. 2: Nattoku Idol is a Miscellaneous game, published by NEC Interchannel,which was released in Japan in 1989.","n/a","n/a","n/a","NEC Interchannel","Oct 27, 1989 ","http://www.gamefaqs.com/turbocd/563766-rom-rom-karaoke-vol-2-nattoku-idol"
"Rom Rom Karaoke Vol. 3: Yappashi Band","Miscellaneous,General","Rom Rom Karaoke Vol. 3: Yappashi Band is a Miscellaneous game, published by NEC Interchannel,which was released in Japan in 1989.","n/a","n/a","n/a","NEC Interchannel","Dec 20, 1989 ","http://www.gamefaqs.com/turbocd/563768-rom-rom-karaoke-vol-3-yappashi-band"
"Rom Rom Karaoke Vol. 4: Choito Otona!?","Miscellaneous,General","Rom Rom Karaoke Vol. 4: Choito Otona!? is a Miscellaneous game, published by NEC Interchannel,which was released in Japan in 1990.","n/a","n/a","n/a","NEC Interchannel","Jan 19, 1990 ","http://www.gamefaqs.com/turbocd/563769-rom-rom-karaoke-vol-4-choito-otona"
"Rom Rom Karaoke Vol. 5: Karaoke Mako no Uchi","Miscellaneous,General","Rom Rom Karaoke Vol. 5: Karaoke Mako no Uchi is a Miscellaneous game, published by NEC Interchannel,which was released in Japan in 1990.","n/a","n/a","n/a","NEC Interchannel","Apr 19, 1990 ","http://www.gamefaqs.com/turbocd/563770-rom-rom-karaoke-vol-5-karaoke-mako-no-uchi"
"Rom Rom Stadium","Sports,Traditional,Baseball,Sim","Rom Rom Stadium is a Sports game, developed by Dual and published by NCS,which was released in Japan in 1989.","n/a","n/a","n/a","Dual","Dec 22, 1989 ","http://www.gamefaqs.com/turbocd/563771-rom-rom-stadium"
"Rom2 Karaoke Volume 1","Miscellaneous,General","Rom2 Karaoke Volume 1 is a Miscellaneous game, published by Victor Interactive Software,which was released in Japan in 1990.","n/a","n/a","n/a","Victor Interactive Software","Mar 30, 1990 ","http://www.gamefaqs.com/turbocd/563772-rom2-karaoke-volume-1"
"Rom2 Karaoke Volume 2","Miscellaneous,General","Rom2 Karaoke Volume 2 is a Miscellaneous game, published by Victor Interactive Software,which was released in Japan in 1990.","n/a","n/a","n/a","Victor Interactive Software","Mar 30, 1990 ","http://www.gamefaqs.com/turbocd/563773-rom2-karaoke-volume-2"
"Rom2 Karaoke Volume 3","Miscellaneous,General","Rom2 Karaoke Volume 3 is a Miscellaneous game, published by Victor Interactive Software,which was released in Japan in 1990.","n/a","n/a","n/a","Victor Interactive Software","Apr6, 1990 ","http://www.gamefaqs.com/turbocd/563774-rom2-karaoke-volume-3"
"Rom2 Karaoke Volume 4","Miscellaneous,General","Rom2 Karaoke Volume 4 is a Miscellaneous game, published by Victor Interactive Software,which was released in Japan in 1990.","n/a","n/a","n/a","Victor Interactive Software","Apr6, 1990 ","http://www.gamefaqs.com/turbocd/563775-rom2-karaoke-volume-4"
"Rom2 Karaoke Volume 5","Miscellaneous,General","Rom2 Karaoke Volume 5 is a Miscellaneous game, published by Victor Interactive Software,which was released in Japan in 1990.","n/a","n/a","n/a","Victor Interactive Software","Apr6, 1990 ","http://www.gamefaqs.com/turbocd/563776-rom2-karaoke-volume-5"
"Ruin: Kami no Isan","Role-Playing,Action RPG","Ruin: Kami no Isan is a Role-Playing game, developed by Fill-In Cafe and published by Victor Interactive Software,which was released in Japan in 1993.","n/a","n/a","n/a","Fill-In Cafe","Nov 19, 1993 ","http://www.gamefaqs.com/turbocd/563780-ruin-kami-no-isan"
"Ryuuko no Ken","Action,Fighting,2D","Being a great fighter takes more than strength and pain. You need wisdom and need to win at any cost. Ryo Sakazaki's sister has been kidnapped and it leads him and Robert, two of the greatest fighters of all time, on the most dangerous search of their lives. Their interrogations turn out to be more bloody than they like, but each answer leads them closer to the truth. Use their special skills to find Ryo's sister and discover the terrifying truth. You'll discover magic techniques to master THE ART OF FIGHTING!","n/a","7.4","n/a","Alfa System","Mar 26, 1994 ","http://www.gamefaqs.com/turbocd/589195-ryuuko-no-ken"
"San Goku Shi III","Strategy,General","San Goku Shi III is a Strategy game, developed by Naxat Soft and published by Koei,which was released in Japan in 1993.","n/a","6.0","n/a","Naxat Soft","Oct1, 1993 ","http://www.gamefaqs.com/turbocd/563783-san-goku-shi-iii"
"San Goku Shi: Eiketsu Tenka ni Nozumu","Strategy,Breeding/Constructing","San Goku Shi: Eiketsu Tenka ni Nozumu is a Strategy game, developed and published by Naxat Soft,which was released in Japan in 1991.","n/a","n/a","n/a","Naxat Soft","Mar 29, 1991 ","http://www.gamefaqs.com/turbocd/571600-san-goku-shi-eiketsu-tenka-ni-nozumu"
"Seirei Senshi Spriggan","Action,Shooter,Scrolling","Seirei Senshi Spriggan is an Action game, developed by Compile and published by Naxat Soft,which was released in Japan in 1991.","9.0","8.5","","","","http://www.gamefaqs.com/turbocd/916101-seirei-senshi-spriggan"
"Seiryuu Densetsu Monbit","Role-Playing,General","Seiryuu Densetsu Monbit is a Role-Playing game, published by Hudson,which was released in Japan in 1991.","n/a","n/a","n/a","Hudson","Aug 30, 1991 ","http://www.gamefaqs.com/turbocd/563784-seiryuu-densetsu-monbit"
"Seisenshi Denshou: Jantaku no Kishi","Miscellaneous,Board Games","Seisenshi Denshou: Jantaku no Kishi is a Miscellaneous game, published by Nichibutsu,which was released in Japan in 1994.","n/a","n/a","n/a","Nichibutsu","Aug1, 1994 ","http://www.gamefaqs.com/turbocd/563785-seisenshi-denshou-jantaku-no-kishi"
"Seiya Monogatari: AnEarth Fantasy Stories","Role-Playing,General","Seiya Monogatari: AnEarth Fantasy Stories is a Role-Playing game, developed and published by Hudson,which was released in Japan in 1995.","n/a","9.0","n/a","Hudson","Dec 22, 1995 ","http://www.gamefaqs.com/turbocd/589193-seiya-monogatari-anearth-fantasy-stories"
"Sengoku Kantou San Goku Shi","Strategy,Breeding/Constructing","Sengoku Kantou San Goku Shi is a Strategy game, developed by TOSE and published by Intec,which was released in Japan in 1991.","n/a","n/a","n/a","TOSE","Jun 28, 1991 ","http://www.gamefaqs.com/turbocd/563786-sengoku-kantou-san-goku-shi"
"Sexy Idol Mahjong","Miscellaneous,Board Games","Sexy Idol Mahjong is a Miscellaneous game, published by Nichibutsu,which was released in Japan in 1993.","n/a","n/a","n/a","Nichibutsu","Dec 24, 1993 ","http://www.gamefaqs.com/turbocd/563787-sexy-idol-mahjong"
"Sexy Idol Mahjong Fashion Monogatori","Miscellaneous,Board Games","Sexy Idol Mahjong Fashion Monogatori is a Miscellaneous game, published by Nichibutsu,which was released in Japan in 1994.","n/a","6.0","n/a","Nichibutsu","Sep 16, 1994 ","http://www.gamefaqs.com/turbocd/563788-sexy-idol-mahjong-fashion-monogatori"
"Sexy Idol Mahjong: Yakyuuken no Uta","Miscellaneous,Board Games","Sexy Idol Mahjong: Yakyuuken no Uta is a Miscellaneous game, developed and published by Nichibutsu,which was released in Japan in 1995.","n/a","n/a","n/a","Nichibutsu","Jan 31, 1995 ","http://www.gamefaqs.com/turbocd/563790-sexy-idol-mahjong-yakyuuken-no-uta"
"Shadow of the Beast (1992)","Action,Platformer,2D","The beast is among us! This is it - a whole new dimension in computer games! Loaded with awesome features: 50 frames per second arcade-quality scroll, 350 screens, 132 unique monsters, 13 levels of parallax scrolling, 900K of emotive music, and 2MB of graphics compressed in two disks! A truly massive game!","7.0","7.3","","","","http://www.gamefaqs.com/turbocd/563791-shadow-of-the-beast-1992"
"Shadow of the Beast (1992)","Action,Platformer,2D","The beast is among us! This is it - a whole new dimension in computer games! Loaded with awesome features: 50 frames per second arcade-quality scroll, 350 screens, 132 unique monsters, 13 levels of parallax scrolling, 900K of emotive music, and 2MB of graphics compressed in two disks! A truly massive game!","7.0","7.3","","","","http://www.gamefaqs.com/turbocd/563791-shadow-of-the-beast-1992"
"Shanghai II","Miscellaneous,Board Games","Shanghai II is a Miscellaneous game, developed by Alfa System and published by Hudson,which was released in Japan in 1990.","n/a","8.0","n/a","Alfa System","Apr 13, 1990 ","http://www.gamefaqs.com/turbocd/563792-shanghai-ii"
"Shanghai III: Dragon's Eye","Miscellaneous,Puzzle,General","Shanghai III: Dragon's Eye is a Miscellaneous game, published by ASK,which was released in Japan in 1992.","n/a","n/a","n/a","ASK","Dec 18, 1992 ","http://www.gamefaqs.com/turbocd/589209-shanghai-iii-dragons-eye"
"Shapeshifter: Makai Eiyuuden","Role-Playing,Action RPG","Shapeshifter: Makai Eiyuuden is a Role-Playing game, developed by ICOM Simulations and published by Victor Interactive Software,which was released in Japan in 1992.","9.0","6.0","n/a","ICOM Simulations","1993 ","http://www.gamefaqs.com/turbocd/563793-shapeshifter-makai-eiyuuden"
"Shapeshifter: Makai Eiyuuden","Role-Playing,Action RPG","Shapeshifter: Makai Eiyuuden is a Role-Playing game, developed by ICOM Simulations and published by Victor Interactive Software,which was released in Japan in 1992.","9.0","6.0","n/a","ICOM Simulations","1993 ","http://www.gamefaqs.com/turbocd/563793-shapeshifter-makai-eiyuuden"
"Sherlock Holmes Consulting Detective","Adventure,General","Sherlock Holmes Consulting Detective is an Adventure game, developed by ICOM Simulations and published by Victor Interactive Software,which was released in Japan in 1991.","3.5","7.0","n/a","ICOM Simulations","1991 ","http://www.gamefaqs.com/turbocd/563796-sherlock-holmes-consulting-detective"
"Sherlock Holmes Consulting Detective Volume 2","Adventure,General","Old London is the setting once again as we join Mr. Sherlock Holmes and his able assistant Dr. John Watson in 3 new mysteries of murder, money and missing art that will test your skill, your intelligence, and your patience. All the tools, clues, and witnesses you need to solve the crimes are locked within each intriguing storyline. Use your best detective skills to find the key and unlock the truth behind each case. Be careful, the wrong clues will guide you away from the truth, and cost you valuable points. Are you as good as Mr. Holmes, or better? We will soon see!","n/a","n/a","n/a","ICOM Simulations","1993 ","http://www.gamefaqs.com/turbocd/563797-sherlock-holmes-consulting-detective-volume-2"
"Sherlock Holmes Consulting Detective","Adventure,General","Sherlock Holmes Consulting Detective is an Adventure game, developed by ICOM Simulations and published by Victor Interactive Software,which was released in Japan in 1991.","3.5","7.0","n/a","ICOM Simulations","1991 ","http://www.gamefaqs.com/turbocd/563796-sherlock-holmes-consulting-detective"
"Sherlock Holmes Consulting Detective Volume 2","Adventure,General","Old London is the setting once again as we join Mr. Sherlock Holmes and his able assistant Dr. John Watson in 3 new mysteries of murder, money and missing art that will test your skill, your intelligence, and your patience. All the tools, clues, and witnesses you need to solve the crimes are locked within each intriguing storyline. Use your best detective skills to find the key and unlock the truth behind each case. Be careful, the wrong clues will guide you away from the truth, and cost you valuable points. Are you as good as Mr. Holmes, or better? We will soon see!","n/a","n/a","n/a","ICOM Simulations","1993 ","http://www.gamefaqs.com/turbocd/563797-sherlock-holmes-consulting-detective-volume-2"
"Shin Megami Tensei","Role-Playing,General","!WARNINGThis game is not translated and displays Japanese text only.Shin Megami Tensei (literally True Goddess Reincarnation) is a role-playing video game from Atlus that was originally released on October 30, 1992 in Japan.The game was extremely well received and would spawn a variety of sequels and spin offs.PLOTThe story is set in Tokyo in the year 199X. Demons from the nether-realm of Makai have found their way back to Earth, and as such have upset the balance of power. A charismatic Japanese leader attempts a coup d'&eacute;tat using these demons as a potent military force, forcing America to intervene with its military. The player, as the hero, becomes involved when sent a Devil Summoning Program via email which allows him to converse with and recruit demons to fight for him, storing them as digital data on his computer.In the aftermath of the ensuing destruction, the hero must decide what kind of world should be created on its ruins. Will he side with the angels and create a kingdom of absolute order that would last for a thousand years, or will he side with the demons and bring about an eternal anarchy, or will he choose neither, and destroy everyone who opposes him?GAMEPLAYThe game features two types of characters: Humans and Demons. A key facet of game play involves collecting demons. The human Hero acquires these demons via negotiation, bribing and coercion during battle. Once acquired, they can be stored in the party's portable computer and summoned for a small amount of money to be used in battle, and a constant feed of Magnetite (a secondary currency in the game) to be maintained outside of combat. If a demon is defeated during a battle, they must be revived before they can be used again.A notable aspect of the game is that the player can combine two or three demons and create a more powerful demon.HUMANS:Human characters can equip firearms with special ammo, melee weapons, and multiple pieces of armor from helmet to boots, although certain weapons can only be wielded by a character of a specific alignment. Humans are also the only ones capable of leveling up and having their Stats upgraded at the discretion of the player.DEMONS:There are a wide variety of demons from various mythologies in Shin Megami Tensei; each has its own unique statistics, and a skillset of up to three abilities or spells.!WARNINGThis game is not translated and displays Japanese text only.","n/a","7.7","n/a","Opera House","Dec 25, 1993 ","http://www.gamefaqs.com/turbocd/563799-shin-megami-tensei"
"Shin Nippon Pro Wrestling '94: Battlefield in Tokyo Dome","Action,Fighting,Wrestling","Shin Nippon Pro Wrestling '94: Battlefield in Tokyo Dome is an Action game, published by Fujicom,which was released in Japan in 1994.","2.0","n/a","n/a","Fujicom","Nov 25, 1994 ","http://www.gamefaqs.com/turbocd/589211-shin-nippon-pro-wrestling-94-battlefield-in-tokyo"
"Shin Onryu Senki","Adventure,General","Shin Onryu Senki is an Adventure game, developed and published by Fujicom,which was released in Japan in 1995.","n/a","n/a","n/a","Fujicom","Sep 22, 1995 ","http://www.gamefaqs.com/turbocd/563798-shin-onryu-senki"
"Shogi Database Kiyuu","Miscellaneous,Board Games","Shogi Database Kiyuu is a Miscellaneous game, developed by Random House and published by Seta Corporation,which was released in Japan in 1995.","n/a","n/a","n/a","Random House","Oct 27, 1995 ","http://www.gamefaqs.com/turbocd/916064-shogi-database-kiyuu"
"SimEarth: The Living Planet","Strategy,Breeding/Constructing","SimEarth: The Living Planet is a Strategy game, developed and published by Hudson,which was released in Japan in 1993.","n/a","7.2","","","","http://www.gamefaqs.com/turbocd/563803-simearth-the-living-planet"
"Slime World","Action,General","Slime World is an Action game, developed by I.S.C. and published by Micro World,which was released in Japan in 1992.","n/a","n/a","n/a","I.S.C.","Oct9, 1992 ","http://www.gamefaqs.com/turbocd/563804-slime-world"
"Slot Gambler","Miscellaneous,Parlor,Gambling","Slot Gambler is a Miscellaneous game, published by Nichibutsu,which was released in Japan in 1995.","n/a","n/a","n/a","Nichibutsu","Apr 28, 1995 ","http://www.gamefaqs.com/turbocd/563805-slot-gambler"
"Snatcher CD-ROMantic","Adventure,First-Person,Sci-Fi","A.D. 2047. Neo Kobe City, Japan, a place of madness and decadence... A mysterious Bio-roid life form has appeared. Its true nature and purpose are unknown. Is it some country's secret weapon, or an alien from another world? They slay their victims and take their place, earning them the nickname &quot;SNATCHERS.&quot; A new police division - J.U.N.K.E.R.s - has been formed. They are trained specifically to combat the SNATCHERS. The fate of mankind hangs in the balance. The war between the SNATCHERS and J.U.N.K.E.R.s has begun!","8.5","8.3","n/a","Konami","Oct 23, 1992 ","http://www.gamefaqs.com/turbocd/563806-snatcher-cd-romantic"
"Snatcher Pilot Disk","Miscellaneous,General","Snatcher Pilot Disk is a Miscellaneous game, developed and published by Konami,which was released in Japan in 1992.","7.0","n/a","n/a","Konami","Aug7, 1992 ","http://www.gamefaqs.com/turbocd/916091-snatcher-pilot-disk"
"Sol Bianca","Role-Playing,General","Sol Bianca is a Role-Playing game, published by NCS,which was released in Japan in 1990.","n/a","n/a","n/a","NCS","Jun 29, 1990 ","http://www.gamefaqs.com/turbocd/916092-sol-bianca"
"Sol: Moonarge","Role-Playing,General","Sol: Moonarge is a Role-Playing game, published by Irem,which was released in Japan in 1994.","n/a","n/a","n/a","Irem","Jan7, 1994 ","http://www.gamefaqs.com/turbocd/916093-sol-moonarge"
"Solid Force","Strategy,Breeding/Constructing","Solid Force is a Strategy game, developed by Kogado Studio and published by NEC Interchannel,which was released in Japan in 1995.","n/a","n/a","n/a","Kogado Studio","Mar 17, 1995 ","http://www.gamefaqs.com/turbocd/916094-solid-force"
"Sorcerian","Role-Playing,Action RPG","Sorcerian is a Role-Playing game, developed by Pegasus Japan and published by Victor Interactive Software,which was released in Japan in 1992.","n/a","8.0","n/a","Pegasus Japan","Jul 17, 1992 ","http://www.gamefaqs.com/turbocd/916095-sorcerian"
"Sotsugyou","Strategy,Breeding/Constructing","Sotsugyou is a Strategy game, published by NEC Interchannel,which was released in Japan in 1993.","n/a","8.0","n/a","NEC Interchannel","Jul 30, 1993 ","http://www.gamefaqs.com/turbocd/916096-sotsugyou"
"Sotsugyou II","Strategy,Breeding/Constructing","Sotsugyou II is a Strategy game, published by River Hill Software,which was released in Japan in 1994.","n/a","n/a","n/a","River Hill Software","Dec 23, 1994 ","http://www.gamefaqs.com/turbocd/916097-sotsugyou-ii"
"Sotsugyou II","Strategy,Breeding/Constructing","Sotsugyou II is a Strategy game, published by River Hill Software,which was released in Japan in 1994.","n/a","n/a","n/a","River Hill Software","Dec 23, 1994 ","http://www.gamefaqs.com/turbocd/916097-sotsugyou-ii"
"Sotsugyou Shashin Miki","Adventure,General","Sotsugyou Shashin Miki is an Adventure game, published by Coconuts Japan,which was released in Japan in 1994.","n/a","6.0","n/a","Coconuts Japan","Oct 28, 1994 ","http://www.gamefaqs.com/turbocd/916098-sotsugyou-shashin-miki"
"Sotsugyou","Strategy,Breeding/Constructing","Sotsugyou is a Strategy game, published by NEC Interchannel,which was released in Japan in 1993.","n/a","8.0","n/a","NEC Interchannel","Jul 30, 1993 ","http://www.gamefaqs.com/turbocd/916096-sotsugyou"
"Space Fantasy Zone","Action,Shooter,Rail","Space Fantasy Zone is an Action game, developed and published by NEC Avenue,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/turbocd/711046-space-fantasy-zone"
"Space Invaders: The Original Game","Action,Shooter,Static","Space Invaders: The Original Game is an Action game, published by NEC Interchannel,which was released in Japan in 1995.","n/a","n/a","n/a","NEC Interchannel","Jul 28, 1995 ","http://www.gamefaqs.com/turbocd/916099-space-invaders-the-original-game"
"Splash Lake","Miscellaneous,Puzzle,General","Splash Lake is a Miscellaneous game, developed by Bits Laboratory and published by NEC Interchannel,which was released in Japan in 1991.","n/a","8.0","n/a","Bits Laboratory","1992 ","http://www.gamefaqs.com/turbocd/916100-splash-lake"
"Spriggan Mark 2: Re-Terraform Project","Action,Shooter,Scrolling","Spriggan Mark 2: Re-Terraform Project is an Action game, developed by Compile and published by Naxat Soft,which was released in Japan in 1992.","7.0","6.5","n/a","Compile","May1, 1992 ","http://www.gamefaqs.com/turbocd/916102-spriggan-mark-2-re-terraform-project"
"Star Breaker","Role-Playing,General","Star Breaker is a Role-Playing game, developed by Geo Factory and published by Ray Force,which was released in Japan in 1994.","n/a","6.0","n/a","Geo Factory","Feb 10, 1994 ","http://www.gamefaqs.com/turbocd/916103-star-breaker"
"Star Mobile","Miscellaneous,Puzzle,General","Star Mobile is a Miscellaneous game, developed by M.N.M Software and published by Naxat Soft,which was released in Japan in 1992.","n/a","n/a","n/a","M.N.M Software","Oct2, 1992 ","http://www.gamefaqs.com/turbocd/916104-star-mobile"
"Star Parodier","Action,Shooter,Scrolling","Star Parodier is an Action game, developed by Inter State and published by Hudson,which was released in Japan in 1992.","8.7","7.9","","","","http://www.gamefaqs.com/turbocd/916105-star-parodier"
"Startling Odyssey","Role-Playing,General","Startling Odyssey is a Role-Playing game, developed and published by Ray Force,which was released in Japan in 1993.","n/a","n/a","n/a","Ray Force","Oct 22, 1993 ","http://www.gamefaqs.com/turbocd/916106-startling-odyssey"
